frame,pitch,roll,delta_pitch,delta_roll
2094,-2.7079460901689663,0.34451499512815503,0.033,0.033
2095,-2.696925670172873,0.3643685398473041,0.011,0.02
2096,-2.6738318137843584,0.36131674225528765,0.023,0.003
2097,-2.704579642510247,0.35096611233868713,0.031,0.01
2098,-2.696457404138825,0.34560720042203763,0.008,0.005
2099,-2.6628541436839477,0.33630748974557434,0.034,0.009
2100,-2.6777679668548107,0.3281809030495832,0.015,0.008
2101,-2.6777711034958323,0.3223666658207354,0.0,0.006
2102,-2.654037904812375,0.31123362470527266,0.024,0.011
2103,-2.679218757584395,0.3066776503868441,0.025,0.005
2104,-2.657376794738139,0.294630983966584,0.022,0.012
2105,-2.67845198533732,0.30388929865198,0.021,0.009
2106,-2.691883623414258,0.3063037378853547,0.013,0.002
2107,-2.680575852775973,0.29098894704281814,0.011,0.015
2108,-2.6567756936349216,0.29674096278029216,0.024,0.006
2109,-2.638637327386153,0.2882073884357092,0.018,0.009
2110,-2.655069893202887,0.30737298408720093,0.016,0.019
2111,-2.64792716057497,0.30098271182187736,0.007,0.006
2112,-2.6812875767067053,0.2874706091263825,0.033,0.014
2113,-2.6763358876741616,0.2950854681808,0.005,0.008
2114,-2.671879537622263,0.30580474566094606,0.004,0.011
2115,-2.6480465522758037,0.2991570576399522,0.024,0.007
2116,-2.6824024506365847,0.28661064344544684,0.034,0.013
2117,-2.689832131940068,0.29887007105908925,0.007,0.012
2118,-2.6821939813412703,0.2998127181372148,0.008,0.001
2119,-2.6948483013458753,0.2825377221708662,0.013,0.017
2120,-2.688353548478266,0.29133519345845615,0.006,0.009
2121,-2.6867048755410403,0.30504221999159986,0.002,0.014
2122,-2.694379912363832,0.3105941816188108,0.008,0.006
2123,-2.678499799825776,0.30094055618316035,0.016,0.01
2124,-2.6874761363834856,0.29410202089496335,0.009,0.007
2125,-2.705585599139633,0.3074250189110743,0.018,0.013
2126,-2.674591491264366,0.30173937647448745,0.031,0.006
2127,-2.712058059604231,0.2917094328134258,0.037,0.01
2128,-2.7104811306050487,0.2984576176473283,0.002,0.007
2129,-2.7056087940952613,0.28084810505911995,0.005,0.018
2130,-2.7040010234078986,0.29026703517146857,0.002,0.009
2131,-2.7469725580621884,0.2716155443836372,0.043,0.019
2132,-2.728261387404573,0.2872122813352905,0.019,0.016
2133,-2.715974008880529,0.2868645388451279,0.012,0.0
2134,-2.7224383031093784,0.2870826722345607,0.006,0.0
2135,-2.7325239083771033,0.28694460370280955,0.01,0.0
2136,-2.729365911567061,0.2860198402204667,0.003,0.001
2137,-2.744712874831732,0.29160401110413947,0.015,0.006
2138,-2.7416173585139543,0.2763292485742213,0.003,0.015
2139,-2.7449917377461985,0.27754582884925527,0.003,0.001
2140,-2.7392272698835702,0.2794586178448989,0.006,0.002
2141,-2.7490361846890434,0.27053537293141244,0.01,0.009
2142,-2.741569268326064,0.2885349262443196,0.007,0.018
2143,-2.9906558497842193,-2.9602565594048453,0.249,3.249
2144,-2.726432350889564,0.27733594223609637,0.264,3.238
2145,-2.7340761552688946,0.26873592090447546,0.008,0.009
2146,-2.723015247225617,0.2762731786522799,0.011,0.008
2147,-2.7269436674587575,0.27297571483129845,0.004,0.003
2148,-2.7306909377797366,0.268565369539517,0.004,0.004
2149,-2.7225135255220527,0.24777832226647184,0.008,0.021
2150,-2.706535382508005,0.25891558200859427,0.016,0.011
2151,-2.722610527233429,0.2582056393192263,0.016,0.001
2152,-2.7300384890250764,0.24383284125953886,0.007,0.014
2153,-2.6776179090990135,0.2263488590476743,0.052,0.017
2154,-2.706179343100968,0.20983118832297754,0.029,0.017
2155,-2.699921826922786,0.13464112562663907,0.006,0.075
2156,-2.7226479453437085,0.13743779942967396,0.023,0.003
2157,-2.7258455594010838,0.1635304486080104,0.003,0.026
2158,-2.751879480733204,0.1117604188471117,0.026,0.052
2159,-2.755922281913069,0.1882891083985598,0.004,0.077
2160,-2.749847658922418,0.1791988794720843,0.006,0.009
2161,-2.7393487336046167,0.20006778426337546,0.01,0.021
2162,-2.7299352149708205,0.1794596140677773,0.009,0.021
2163,-2.698842826567584,0.18144127084731163,0.031,0.002
2164,-2.6895095892204908,0.18708006554111234,0.009,0.006
2165,-2.657939346317384,0.17995938169402678,0.032,0.007
2166,-2.656101019109876,0.18471506359358528,0.002,0.005
2167,-2.6566075877681263,0.21037584603760257,0.001,0.026
2168,-2.631571394731084,0.17413158257529093,0.025,0.036
2169,-2.6415019400197317,0.18694256427905495,0.01,0.013
2170,-2.63697174105698,0.1805705770926907,0.005,0.006
2171,-2.640931949260368,0.18806859206361443,0.004,0.007
2172,-2.656356854072787,0.18734621813702712,0.015,0.001
2173,-2.6146316967201835,0.1955249743552163,0.042,0.008
2174,-2.657331651449224,0.21510661380534718,0.043,0.02
2175,-2.67176242539933,0.21999638706239996,0.014,0.005
2176,-2.687919191379177,0.21299390001474125,0.016,0.007
2177,-2.7050659927385867,0.20628963817954626,0.017,0.007
2178,-2.6851403186546396,0.22265074922754047,0.02,0.016
2179,-2.708673394021338,0.22878897360898778,0.024,0.006
2180,-2.6896637265122085,0.2336912716343838,0.019,0.005
2181,-2.678242928606191,0.2229891141859753,0.011,0.011
2182,-2.695284329808237,0.23581778884846602,0.017,0.013
2183,-2.6368910843725026,0.2333369364350294,0.058,0.002
2184,-2.6226087088810295,0.21262098760000311,0.014,0.021
2185,-2.6074507297200356,0.20081304143354062,0.015,0.012
2186,-2.6196531798694207,0.2071130576975908,0.012,0.006
2187,-2.629328172571603,0.2092136721112891,0.01,0.002
2188,-2.629328172571603,0.2092136721112891,0.0,0.0
2189,-2.6094813922164657,0.2251465293929517,0.02,0.016
2190,-2.6239907238601923,0.23364203564991615,0.015,0.008
2191,-2.623480827569748,0.22404125490724913,0.001,0.01
2192,-2.6434386895089963,0.22277760321954246,0.02,0.001
2193,-2.6285928301510957,0.2280323982636219,0.015,0.005
2194,-2.6285928301510957,0.2280323982636219,0.0,0.0
2195,-2.6582642914672516,0.2393467026254853,0.03,0.011
2196,-2.67039191882479,0.24774150381314364,0.012,0.008
2197,-2.670480538343344,0.25565448360097015,0.0,0.008
2198,-2.6559422258224274,0.23823040033904136,0.015,0.017
2199,-2.640562051377861,0.22577024245331145,0.015,0.012
2200,-2.654926893546619,0.2521831909050786,0.014,0.026
2201,-2.6546312407651187,0.26280249902458735,0.0,0.011
2202,-2.6744865196544896,0.2726323861382728,0.02,0.01
2203,-2.709302834153832,0.27563132756098896,0.035,0.003
2204,-2.6907999958258624,0.28949618057265725,0.019,0.014
2205,-2.7135526123404348,0.29166809977958563,0.023,0.002
2206,-2.7364104794063606,0.3082799921993336,0.023,0.017
2207,-2.707301872378798,0.30847866810967667,0.029,0.0
2208,-2.743437240345575,0.32504312389347345,0.036,0.017
2209,-2.7466368340000256,0.3297517912329663,0.003,0.005
2210,-2.7297401728385755,0.2986771401579035,0.017,0.031
2211,-2.752013099993649,0.22094062007278806,0.022,0.078
2212,-2.7350810337229614,0.2696557622664588,0.017,0.049
2213,-2.7350810337229614,0.2696557622664588,0.0,0.0
2214,-2.7422844282557364,0.22573144270856937,0.007,0.044
2215,-2.713986419336836,0.23262691681107708,0.028,0.007
2216,-2.7020843406836845,0.20413383912609268,0.012,0.028
2217,-2.6810093151556904,0.2501717838338971,0.021,0.046
2218,-2.6836166708886844,0.21817505020702146,0.003,0.032
2219,-2.711812041039144,0.19869079197542772,0.028,0.019
2220,-2.6948462226508427,0.20213191006759518,0.017,0.003
2221,-2.715576903854021,0.3077033921112225,0.021,0.106
2222,-2.72838472507041,0.329780856464061,0.013,0.022
2223,-2.732118456553057,0.3038165851693898,0.004,0.026
2224,-2.7150745940143115,0.30532331740315505,0.017,0.002
2225,-2.7082250555048932,0.3384307495105953,0.007,0.033
2226,-2.71857503222532,0.3221521913220917,0.01,0.016
2227,-2.714854344072546,0.3294338678500488,0.004,0.007
2228,-2.7030165988183374,0.30259785606793027,0.012,0.027
2229,-2.713258718833984,0.2920738562149947,0.01,0.011
2230,-2.71995917077455,0.28730690149649746,0.007,0.005
2231,-2.6634457673555527,0.2514735909864511,0.057,0.036
2232,-2.681214725660811,0.24249945114620175,0.018,0.009
2233,-2.689813073397832,0.27560283429718996,0.009,0.033
2234,-2.7175583981349356,0.2701614848031423,0.028,0.005
2235,-2.7037261739438594,0.2792666553519964,0.014,0.009
2236,-2.8612931599089197,-2.921210873014791,0.158,3.2
2237,-2.695846667022997,0.25492623906124257,0.165,3.176
2238,-2.676449893421668,0.27258334924640143,0.019,0.018
2239,-2.65821591187039,0.2721117990979607,0.018,0.0
2240,-2.6723277328831165,0.2525835791082794,0.014,0.02
2241,-2.6519701820206647,0.25242204918710615,0.02,0.0
2242,-2.6886922285830064,0.26644183697919765,0.037,0.014
2243,-2.680725288744037,0.2560638579552518,0.008,0.01
2244,-2.6864007536829635,0.20110320475707563,0.006,0.055
2245,-2.685448714785246,0.14175091954770713,0.001,0.059
2246,-2.6879480573775694,0.09637420816751867,0.002,0.045
2247,-2.66537781663637,0.09743197237404379,0.023,0.001
2248,-2.6960176433731915,0.10370531687327567,0.031,0.006
2249,-2.6801209972663202,0.09402384136715514,0.016,0.01
2250,-2.65767905541203,0.10747057216399103,0.022,0.013
2251,-2.662222803568243,0.10949604687050614,0.005,0.002
2252,-2.599876344942621,0.10252624306845598,0.062,0.007
2253,-2.666201257876655,0.1386190265885689,0.066,0.036
2254,-2.624816106888355,0.13245830972354028,0.041,0.006
2255,-2.622194730648969,0.13162947367715075,0.003,0.001
2256,-2.66285091817724,0.12859472538546998,0.041,0.003
2257,-2.6497920044146026,0.14346980162464854,0.013,0.015
2258,-2.6891280613159276,0.17504900952923735,0.039,0.032
2259,-2.714683537252732,0.21522360675673502,0.026,0.04
2260,-2.70488909394005,0.25355146447458105,0.01,0.038
2261,-2.6717953172278266,0.30023715782499205,0.033,0.047
2262,-2.6559953743698235,0.29143906324334734,0.016,0.009
2263,-2.655985194757739,0.3037761041984923,0.0,0.012
2264,-2.670733843172806,0.286094606593627,0.015,0.018
2265,-2.6572794814751073,0.28689075047171925,0.013,0.001
2266,-2.6255062850607747,0.28636098123625187,0.032,0.001
2267,-2.641502231516444,0.2856353725341352,0.016,0.001
2268,-2.653760423633355,0.2793926745905488,0.012,0.006
2269,-2.6525267356283995,0.27352550554031513,0.001,0.006
2270,-2.639437621850049,0.28565685541276,0.013,0.012
2271,-2.6686805802639397,0.2915984934182332,0.029,0.006
2272,-2.690178827518122,0.2730578809904525,0.021,0.019
2273,-2.6804648184266995,0.272049319770542,0.01,0.001
2274,-2.6834145757750694,0.261123730060106,0.003,0.011
2275,-2.6889642737409742,0.26153965398723916,0.006,0.0
2276,-2.718599640184874,0.24751507503381376,0.03,0.014
2277,-2.723537600584529,0.25900110617112826,0.005,0.011
2278,-2.69711725440099,0.27033680447929614,0.026,0.011
2279,-2.68509427028209,0.25497295095232636,0.012,0.015
2280,-2.6625354754616612,0.23902943663491746,0.023,0.016
2281,-2.661759734542763,0.24158586864644935,0.001,0.003
2282,-2.692174417656781,0.24432436601567548,0.03,0.003
2283,-2.688970107938783,0.25632468996906904,0.003,0.012
2284,-2.68306386540154,0.255272806828627,0.006,0.001
2285,-2.676277579883492,0.2509010329090573,0.007,0.004
2286,-2.68306386540154,0.255272806828627,0.007,0.004
2287,-2.68306386540154,0.255272806828627,0.0,0.0
2288,-2.6850743468191864,0.25170362255060225,0.002,0.004
2289,-2.6755249619914427,0.2235017686627693,0.01,0.028
2290,-2.716079576620551,0.28308753758847516,0.041,0.06
2291,-2.7327271073238286,0.27046178859723274,0.017,0.013
2292,-2.7477685205148115,0.25901132491092077,0.015,0.011
2293,-2.7381902470217363,0.28627142710908565,0.01,0.027
2294,-2.737551755684332,0.2865394282990821,0.001,0.0
2295,-2.7413750001191266,0.28238527155749854,0.004,0.004
2296,-2.777161385258326,0.26848597428583343,0.036,0.014
2297,-2.74406972914132,0.2919431218449739,0.033,0.023
2298,-2.7721021970248327,0.26230635978677813,0.028,0.03
2299,-2.779631132016942,0.24093178898597356,0.008,0.021
2300,-2.739012807550222,0.22968701680456785,0.041,0.011
2301,-2.731077458455826,0.2574710111617419,0.008,0.028
2302,-2.7147353433024737,0.2210360159873857,0.016,0.036
2303,-2.6989672680893197,0.24016225873726663,0.016,0.019
2304,-2.6991021443651495,0.21716206830898424,0.0,0.023
2305,-2.690437331019783,0.21012776040356163,0.009,0.007
2306,-2.690049400662851,0.223309295965151,0.0,0.013
2307,-2.68061317196084,0.21368828427367656,0.009,0.01
2308,-2.692636159691047,0.2028343464273312,0.012,0.011
2309,-2.6864418664816747,0.19714378139704353,0.006,0.006
2310,-2.6975556703321666,0.2119014411326356,0.011,0.015
2311,-2.6380611446976485,0.18384596056466637,0.059,0.028
2312,-2.644587725810451,0.18025505774465284,0.007,0.004
2313,-2.620079848192845,0.2006577281564354,0.025,0.02
2314,-2.6022592077838476,0.20051586336763397,0.018,0.0
2315,-2.652141126819371,0.17367754683424974,0.05,0.027
2316,-2.680988322497722,0.18971992290161133,0.029,0.016
2317,-2.6911732279593266,0.23193003593097686,0.01,0.042
2318,-2.672215249059152,0.21201143421613886,0.019,0.02
2319,-2.624060498768772,0.21885705463006874,0.048,0.007
2320,-2.6731117279360075,0.23120107245906524,0.049,0.012
2321,-2.647109194760866,0.22104984372474798,0.026,0.01
2322,-2.6695277939886655,0.21500435947263222,0.022,0.006
2323,-2.689369217833331,0.1931630908689229,0.02,0.022
2324,-2.7065880871705015,0.215482042708424,0.017,0.022
2325,-2.6774052373929655,0.21851754960245495,0.029,0.003
2326,-2.6980141021252986,0.2295650350010304,0.021,0.011
2327,-2.714702491039728,0.21459174878097656,0.017,0.015
2328,-2.662816828730348,0.20351008011557128,0.052,0.011
2329,-2.682143367137593,0.1971101524757026,0.019,0.006
2330,-2.664671625347834,0.20467065052570113,0.017,0.008
2331,-2.674023406300757,0.2087434206827795,0.009,0.004
2332,-2.6844172442595875,0.21846564882046374,0.01,0.01
2333,-2.68283759740992,0.21065288649396183,0.002,0.008
2334,-2.6751620502377493,0.1893183312413766,0.008,0.021
2335,-2.6926379852075395,0.16730316258639488,0.017,0.022
2336,-2.696748168474995,0.20995104432897685,0.004,0.043
2337,-2.6715823916064303,0.22129813475538246,0.025,0.011
2338,-2.6742272756040784,0.2125392072588423,0.003,0.009
2339,-2.680663994255156,0.22748481698364065,0.006,0.015
2340,-2.6750983798388077,0.22631815414453713,0.006,0.001
2341,-2.6916720535635403,0.18633224255164543,0.017,0.04
2342,-2.694697039116172,0.2315633327874307,0.003,0.045
2343,-2.664989020121574,0.21187181922307438,0.03,0.02
2344,-2.683811357983531,0.23048863770753486,0.019,0.019
2345,-2.665105397122919,0.1943079010888387,0.019,0.036
2346,-2.6682969348006575,0.23789161876122836,0.003,0.044
2347,-2.7006838954600876,0.2250623283227634,0.032,0.013
2348,-2.7033960263121273,0.2291321047473015,0.003,0.004
2349,-2.7123563658145313,0.235410646051925,0.009,0.006
2350,-2.7118495112560823,0.2585456978684365,0.001,0.023
2351,-2.706038050421347,0.25567199058060763,0.006,0.003
2352,-2.7490387258948896,0.25677277918341085,0.043,0.001
2353,-2.724677726835044,0.24833899886228422,0.024,0.008
2354,-2.7103803068271555,0.2464034564991293,0.014,0.002
2355,-2.7186235246093613,0.269336731337153,0.008,0.023
2356,-2.6989280518607623,0.27102141597290635,0.02,0.002
2357,-2.7186235246093613,0.269336731337153,0.02,0.002
2358,-2.7183418412960623,0.2712018020225256,0.0,0.002
2359,-2.717051661242551,0.27539680630950164,0.001,0.004
2360,-2.7147287858802738,0.2661026405387855,0.002,0.009
2361,-2.713252298430292,0.26485907587667024,0.001,0.001
2362,-2.711020871989216,0.28102444370684265,0.002,0.016
2363,-2.700834880953863,0.2778022015404906,0.01,0.003
2364,-2.7248828868963004,0.2850470862292492,0.024,0.007
2365,-2.725200276959804,0.29205413374605876,0.0,0.007
2366,-2.7106790817927955,0.27913253466855437,0.015,0.013
2367,-2.7006692206377902,0.26879277977396293,0.01,0.01
2368,-2.711070732699645,0.2869238779090862,0.01,0.018
2369,-2.7339708788499766,0.2851793636474235,0.023,0.002
2370,-2.751557709130009,0.2910615498168005,0.018,0.006
2371,-2.8060935452940363,0.26028308462026,0.055,0.031
2372,-2.7961512617007243,0.26176255132545806,0.01,0.001
2373,-2.812258377568862,0.24518303430525037,0.016,0.017
2374,-2.745424370845316,0.13057440113082253,0.067,0.115
2375,-2.742646341644856,0.12917136782713456,0.003,0.001
2376,-2.7280377505945834,0.12227535081177034,0.015,0.007
2377,-2.6990278466999245,0.1261626717073284,0.029,0.004
2378,-2.706556812984756,0.13994895417684194,0.008,0.014
2379,-2.7003515016643727,0.13683902780948104,0.006,0.003
2380,-2.680059568665187,0.13979725446040833,0.02,0.003
2381,-2.7169430454710586,0.14003730735821565,0.037,0.0
2382,-2.6808809359134034,0.1396744726846652,0.036,0.0
2383,-2.694903924483224,0.1564969132671415,0.014,0.017
2384,-2.7279653252264264,0.16056536617449288,0.033,0.004
2385,-2.7164469191471143,0.15515014183514875,0.012,0.005
2386,-2.6999547212645543,0.14449968505141353,0.016,0.011
2387,-2.687632333029311,0.16204896240614927,0.012,0.018
2388,-2.6838361913452364,0.15394462618634858,0.004,0.008
2389,-2.7120489072785543,0.15309426102647986,0.028,0.001
2390,-2.67498247209152,0.16806453879034014,0.037,0.015
2391,-2.6860817628954123,0.17078673651664122,0.011,0.003
2392,-2.687419291491708,0.16441921389420397,0.001,0.006
2393,-2.6880471731904114,0.18979602324425304,0.001,0.025
2394,-2.6742842658545163,0.213391812243385,0.014,0.024
2395,-2.6823949684797306,0.2592307069265512,0.008,0.046
2396,-2.6843008863821063,0.22833077094348825,0.002,0.031
2397,-2.671598539397118,0.2614174776395092,0.013,0.033
2398,-2.673583768529436,0.23901045296359388,0.002,0.022
2399,-2.6605342123978386,0.2695817161786459,0.013,0.031
2400,-2.672411549750724,0.24850492765300342,0.012,0.021
2401,-2.6855826940739425,0.2650998548900418,0.013,0.017
2402,-2.6934033317929487,0.2398540025595043,0.008,0.025
2403,-2.689953372837864,0.2615604048228373,0.003,0.022
2404,-2.6850787646310743,0.27780354112739675,0.005,0.016
2405,-2.6833204638614556,0.290917346666514,0.002,0.013
2406,-2.6748447232057435,0.2716311676310861,0.008,0.019
2407,-2.6680763551120843,0.27566376581222796,0.007,0.004
2408,-2.694955794060862,0.2862943586102153,0.027,0.011
2409,-2.656596475143084,0.2956518288800246,0.038,0.009
2410,-2.6508516639508026,0.26766508334324346,0.006,0.028
2411,-2.6528236410291997,0.2590976538656845,0.002,0.009
2412,-2.652818826753846,0.26732422711767123,0.0,0.008
2413,-2.64591684173985,0.2954209239303521,0.007,0.028
2414,-2.6412180634525884,0.2859972643869063,0.005,0.009
